6796,-0.70632,-0.95316
6954,-0.70009,-0.95004
7112,-0.69392,-0.94696
7270,-0.68782,-0.94391
7428,-0.68182,-0.94091
7586,-0.67593,-0.93796
7744,-0.67018,-0.93509
7902,-0.66461,-0.9323
8060,-0.65927,-0.92963
8218,-0.65422,-0.92711
8376,-0.64957,-0.92479
8534,-0.64543,-0.92271
8692,-0.64194,-0.92097
8850,-0.63929,-0.91965
9008,-0.6,-0.98859
9166,-0.6,-0.98721
9324,-0.58579,-1
9482,-0.57912,-1
9640,-0.57245,-1
9798,-0.56579,-1
9956,-0.55912,-1
10114,-0.55246,-1
10272,-0.54579,-1
10430,-0.53913,-1
10588,-0.53247,-1
10746,-0.52582,-1
10904,-0.51917,-1
11062,-0.51255,-1
11220,-0.50604,-1
11378,-0.48459,-0.9423
11536,-0.47817,-0.93908
11694,-0.4721,-0.93605
11852,-0.4665,-0.93325
12010,-0.46149,-0.93075
12168,-0.45723,-0.92862
12326,-0.45389,-0.92695
12484,-0.45166,-0.92583
12642,-0.45067,-0.92533
12800,-0.42412,-0.94137
12958,-0.41708,-0.93903
13116,-0.39787,-0.99787
13274,-0.39171,-0.99171
13432,-0.38561,-0.98561
13590,-0.37958,-0.97958
13748,-0.37366,-0.97366
13906,-0.36785,-0.96785
14064,-0.36221,-0.96221
14222,-0.35677,-0.95677
14380,-0.35159,-0.95159
14538,-0.34677,-0.94677
14696,-0.34244,-0.94244
14854,-0.33874,-0.93874
15012,-0.33588,-0.93588
15170,-0.33408,-0.93408
15328,-0.29523,-0.99523
15486,-0.28851,-0.98851
15644,-0.28196,-0.98196
15802,-0.27562,-0.97562
15960,-0.26955,-0.96955
16118,-0.26384,-0.96384
16276,-0.25858,-0.95858
16434,-0.25391,-0.95391
16592,-0.24999,-0.94999
16750,-0.24701,-0.94701
16908,-0.24516,-0.94516
17066,-0.20897,-0.95448
17224,-0.20166,-0.95083
17382,-0.1971,-0.9971
17540,-0.19007,-0.99007
17698,-0.18338,-0.98338
17856,-0.1771,-0.9771
18014,-0.17135,-0.97135
18172,-0.16626,-0.96626
18330,-0.16201,-0.96201
18488,-0.15876,-0.95876
18646,-0.15669,-0.95669
18804,-0.15594,-0.95594
18962,-0.09549,-1
19120,-0.086478,-1
19278,-0.077471,-1
19436,-0.068472,-1
19594,-0.059485,-1
19752,-0.050515,-1
19910,-0.041573,-1
20068,-0.032683,-1
20226,-0.023904,-1
20384,-0.015422,-1
20542,-0.0082226,-1
20700,-0.018581,-0.95929
20858,-0.011673,-0.95584
21016,-0.0048147,-0.95241
21174,0.0019842,-0.94901
21332,0.00871,-0.94564
21490,0.015346,-0.94233
21648,0.021868,-0.93907
21806,0.028246,-0.93588
21964,0.034438,-0.93278
22122,0.040385,-0.92981
22280,0.046007,-0.927
22438,0.051192,-0.9244
22596,0.055785,-0.92211
22754,0.059583,-0.92021
22912,0.062346,-0.91883
23070,0.063835,-0.91808
23228,0.10925,-0.99075
23386,0.11598,-0.98402
23544,0.12258,-0.97742
23702,0.12899,-0.97101
23860,0.13517,-0.96483
24018,0.14104,-0.95896
24176,0.14651,-0.95349
24334,0.15143,-0.94857
24492,0.15562,-0.94438
24650,0.15885,-0.94115
24808,0.1609,-0.9391
24966,0.18476,-0.95762
25124,0.20705,-0.99295
25282,0.21293,-0.98707
25440,0.21875,-0.98125
25598,0.22448,-0.97552
25756,0.23011,-0.96989
25914,0.23561,-0.96439
26072,0.24093,-0.95907
26230,0.24604,-0.95396
26388,0.25086,-0.94914
26546,0.2553,-0.9447
26704,0.25923,-0.94077
26862,0.26249,-0.93751
27020,0.26491,-0.93509
27178,0.3,-0.98139
27336,0.31264,-0.98736
27494,0.31874,-0.98126
27652,0.32465,-0.97535
27810,0.33031,-0.96969
27968,0.33566,-0.96434
28126,0.34063,-0.95937
28284,0.34509,-0.95491
28442,0.34892,-0.95108
28600,0.35198,-0.94802
28758,0.3541,-0.9459
28916,0.35515,-0.94485
29074,0.40021,-0.9499
29232,0.4088,-0.9912
29390,0.41589,-0.98411
29548,0.42275,-0.97725
29706,0.42931,-0.97069
29864,0.43548,-0.96452
30022,0.44112,-0.95888
30180,0.44609,-0.95391
30338,0.45017,-0.94983
30496,0.45313,-0.94687
30654,0.45476,-0.94524
30812,0.50298,-0.99702
30970,0.50803,-0.99197
31128,0.51307,-0.98693
31286,0.51808,-0.98192
31444,0.52306,-0.97694
31602,0.528,-0.972
31760,0.5329,-0.9671
31918,0.53775,-0.96225
32076,0.54252,-0.95748
32234,0.54721,-0.95279
32392,0.55179,-0.94821
32550,0.55622,-0.94378
32708,0.56046,-0.93954
32866,0.56443,-0.93557
33024,0.56803,-0.93197
33182,0.57113,-0.92887
33340,0.57355,-0.92645
33498,0.6,-0.97087
33656,0.61965,-0.98035
33814,0.62556,-0.97444
33972,0.63079,-0.96921
34130,0.63517,-0.96483
34288,0.63853,-0.96147
34446,0.64069,-0.95931
34604,0.64152,-0.95848
34762,0.681,-0.9595
34920,0.6895,-0.95525
35078,0.69774,-0.95113
35236,0.71329,-0.98671
35394,0.72013,-0.97987
35552,0.72645,-0.97355
35710,0.7321,-0.9679
35868,0.73691,-0.96309
36026,0.74066,-0.95934
36184,0.74316,-0.95684
36342,0.74423,-0.95577
36500,0.78187,-0.95907
36658,0.80983,-0.99017
36816,0.81624,-0.98376
36974,0.82237,-0.97763
37132,0.82815,-0.97185
37290,0.83349,-0.96651
37448,0.83828,-0.96172
37606,0.84238,-0.95762
37764,0.84563,-0.95437
37922,0.84788,-0.95212
38080,0.84898,-0.95102
38238,0.82015,-0.93954
38396,0.90067,-0.99933
38554,0.90595,-0.99405
38712,0.91121,-0.98879
38870,0.91644,-0.98356
39028,0.92164,-0.97836
39186,0.92679,-0.97321
39344,0.93188,-0.96812
39502,0.93691,-0.96309
39660,0.94185,-0.95815
39818,0.94668,-0.95332
39976,0.95137,-0.94863
40134,0.95587,-0.94413
40292,0.96012,-0.93988
40450,0.96403,-0.93597
40608,0.96748,-0.93252
40766,0.97031,-0.92969
40924,0.97232,-0.92768
41082,1,-0.97055
41240,1,-0.96733
41398,1,-0.96784
41556,1,-0.96741
41714,1,-0.96715
41872,1,-0.96706
42030,1,-0.96687
42188,1,-0.96677
42346,1,-0.96512
42504,1,-0.96491
42662,1,-0.96482
42820,1,-0.96561
42978,1,-0.96502
43136,1,-0.96586
43294,1,-0.96584
3,-1,-0.97724
161,-1,-0.96571
319,-1,-0.95579
477,-1,-0.9485
635,-1,-0.94512
793,-0.97019,-0.97019
951,-0.96525,-0.96525
1109,-0.9604,-0.9604
1267,-0.95566,-0.95566
1425,-0.95106,-0.95106
1583,-0.94665,-0.94665
1741,-0.94248,-0.94248
1899,-0.93864,-0.93864
2057,-0.93522,-0.93522
2215,-0.93236,-0.93236
2373,-0.93023,-0.93023
2531,-0.92898,-0.92898
2689,-0.94874,-0.89748
2847,-0.9,-0.97536
3005,-0.88541,-0.98541
3163,-0.87909,-0.97909
3321,-0.87299,-0.97299
3479,-0.86716,-0.96716
3637,-0.86168,-0.96168
3795,-0.85665,-0.95665
3953,-0.85221,-0.95221
4111,-0.84851,-0.94851
4269,-0.84573,-0.94573
4427,-0.84405,-0.94405
4585,-0.79179,-0.99179
4743,-0.78488,-0.98488
4901,-0.77823,-0.97823
5059,-0.77194,-0.97194
5217,-0.7661,-0.9661
5375,-0.76085,-0.96085
5533,-0.75634,-0.95634
5691,-0.75278,-0.95278
5849,-0.75035,-0.95035
6007,-0.74923,-0.94923
6165,-0.76931,-0.93862
6323,-0.7,-0.99027
6481,-0.69362,-0.99362
6639,-0.68848,-0.98848
6797,-0.68335,-0.98335
6955,-0.67825,-0.97825
7113,-0.67319,-0.97319
7271,-0.66818,-0.96818
7429,-0.66321,-0.96321
7587,-0.65832,-0.95832
7745,-0.65351,-0.95351
7903,-0.64881,-0.94881
8061,-0.64426,-0.94426
8219,-0.63991,-0.93991
8377,-0.63583,-0.93583
8535,-0.63212,-0.93212
8693,-0.62893,-0.92893
8851,-0.62644,-0.92644
9009,-0.6,-0.97312
9167,-0.6,-0.9712
9325,-0.58362,-0.98362
9483,-0.5778,-0.9778
9641,-0.57206,-0.97206
9799,-0.56642,-0.96642
9957,-0.5609,-0.9609
10115,-0.55555,-0.95555
10273,-0.55041,-0.95041
10431,-0.54556,-0.94556
10589,-0.54111,-0.94111
10747,-0.53718,-0.93718
10905,-0.53398,-0.93398
11063,-0.53171,-0.93171
11221,-0.53059,-0.93059
11379,-0.49499,-0.99499
11537,-0.48687,-0.98687
11695,-0.47912,-0.97912
11853,-0.47186,-0.97186
12011,-0.46526,-0.96526
12169,-0.45954,-0.95954
12327,-0.45496,-0.95496
12485,-0.45184,-0.95184
12643,-0.45045,-0.95045
12801,-0.42892,-0.96446
12959,-0.42135,-0.96068
13117,-0.39582,-0.99582
13275,-0.38951,-0.98951
13433,-0.38325,-0.98325
13591,-0.37704,-0.97704
13749,-0.37091,-0.97091
13907,-0.36486,-0.96486
14065,-0.35892,-0.95892
14223,-0.35315,-0.95315
14381,-0.34758,-0.94758
14539,-0.34231,-0.94231
14697,-0.33746,-0.93746
14855,-0.33321,-0.93321
15013,-0.32983,-0.92983
15171,-0.32763,-0.92763
15329,-0.29188,-0.99188
15487,-0.28489,-0.98489
15645,-0.27804,-0.97804
15803,-0.27135,-0.97135
15961,-0.26489,-0.96489
16119,-0.25873,-0.95873
16277,-0.25296,-0.95296
16435,-0.24775,-0.94775
16593,-0.24327,-0.94327
16751,-0.2398,-0.9398
16909,-0.23759,-0.93759
17067,-0.20496,-0.95248
17225,-0.19735,-0.94868
17383,-0.19233,-0.99233
17541,-0.18491,-0.98491
17699,-0.17777,-0.97777
17857,-0.171,-0.971
18015,-0.16471,-0.96471
18173,-0.15905,-0.95905
18331,-0.15423,-0.95423
18489,-0.15048,-0.95048
18647,-0.14806,-0.94806
18805,-0.14717,-0.94717
18963,-0.091031,-0.99103
19121,-0.084356,-0.98436
19279,-0.078001,-0.978
19437,-0.072051,-0.97205
19595,-0.066614,-0.96661
19753,-0.061826,-0.96183
19911,-0.057849,-0.95785
20069,-0.054858,-0.95486
20227,-0.053022,-0.95302
20385,-0.030728,-0.96536
20543,-0.023643,-0.96182
20701,0.0030852,-0.99691
20859,0.0089323,-0.99107
21017,0.014752,-0.98525
21175,0.020537,-0.97946
21333,0.026282,-0.97372
21491,0.031974,-0.96803
21649,0.037599,-0.9624
21807,0.043138,-0.95686
21965,0.048564,-0.95144
22123,0.053835,-0.94616
22281,0.058893,-0.94111
22439,0.063648,-0.93635
22597,0.067965,-0.93204
22755,0.071643,-0.92836
22913,0.074406,-0.92559
23071,0.075937,-0.92406
23229,0.11216,-0.98784
23387,0.11914,-0.98086
23545,0.12601,-0.97399
23703,0.13275,-0.96725
23861,0.13931,-0.96069
24019,0.14563,-0.95437
24177,0.15161,-0.94839
24335,0.15711,-0.94289
24493,0.16192,-0.93808
24651,0.16575,-0.93425
24809,0.16825,-0.93175
24967,0.18704,-0.95648
25125,0.20914,-0.99086
25283,0.21517,-0.98483
25441,0.22115,-0.97885
25599,0.22707,-0.97293
25757,0.23291,-0.96709
25915,0.23866,-0.96134
26073,0.24428,-0.95572
26231,0.24972,-0.95028
26389,0.25493,-0.94507
26547,0.25982,-0.94018
26705,0.26424,-0.93576
26863,0.26802,-0.93198
27021,0.27088,-0.92912
27179,0.3,-0.96624
27337,0.3161,-0.9839
27495,0.32248,-0.97752
27653,0.32869,-0.97131
27811,0.3347,-0.9653
27969,0.34045,-0.95955
28127,0.34585,-0.95415
28285,0.35078,-0.94922
28443,0.3551,-0.9449
28601,0.3586,-0.9414
28759,0.36108,-0.93892
28917,0.36233,-0.93767
29075,0.40375,-0.94813
29233,0.41258,-0.98742
29391,0.42001,-0.97999
29549,0.42726,-0.97274
29707,0.43426,-0.96574
29865,0.44094,-0.95906
30023,0.44717,-0.95283
30181,0.45277,-0.94723
30339,0.45748,-0.94252
30497,0.461,-0.939
30655,0.46297,-0.93703
30813,0.5,-0.9717
30971,0.50928,-0.99072
31129,0.51439,-0.98561
31287,0.51948,-0.98052
31445,0.52455,-0.97545
31603,0.5296,-0.9704
31761,0.53462,-0.96538
31919,0.53961,-0.96039
32077,0.54454,-0.95546
32235,0.54942,-0.95058
32393,0.55422,-0.94578
32551,0.55891,-0.94109
32709,0.56346,-0.93654
32867,0.5678,-0.9322
33025,0.57183,-0.92817
33183,0.5754,-0.9246
33341,0.57829,-0.92171
33499,0.6,-0.95636
33657,0.62597,-0.97403
33815,0.63243,-0.96757
33973,0.63824,-0.96176
34131,0.64319,-0.95681
34289,0.64706,-0.95294
34447,0.64958,-0.95042
34605,0.65056,-0.94944
34763,0.68578,-0.95711
34921,0.69468,-0.95266
35079,0.70335,-0.94833
35237,0.71891,-0.98109
35395,0.72626,-0.97374
35553,0.73316,-0.96684
35711,0.73943,-0.96057
35869,0.74487,-0.95513
36027,0.74922,-0.95078
36185,0.75216,-0.94784
36343,0.75344,-0.94656
36501,0.78665,-0.95668
36659,0.81405,-0.98595
36817,0.82079,-0.97921
36975,0.82731,-0.97269
37133,0.83351,-0.96649
37291,0.83933,-0.96067
37449,0.84462,-0.95538
37607,0.84923,-0.95077
37765,0.85295,-0.94705
37923,0.85556,-0.94444
38081,0.85687,-0.94313
38239,0.82437,-0.92689
38397,0.9,-0.97833
38555,0.90736,-0.99264
38713,0.9127,-0.9873
38871,0.91803,-0.98197
39029,0.92333,-0.97667
39187,0.9286,-0.9714
39345,0.93383,-0.96617
39503,0.93902,-0.96098
39661,0.94415,-0.95585
39819,0.94919,-0.95081
39977,0.95414,-0.94586
40135,0.95895,-0.94105
40293,0.96355,-0.93645
40451,0.96788,-0.93212
40609,0.9718,-0.9282
40767,0.97511,-0.92489
40925,0.97755,-0.92245
41083,1,-0.95607
41241,1,-0.95184
41399,1,-0.95258
41557,1,-0.95215
41715,1,-0.95188
41873,1,-0.95179
42031,1,-0.95226
42189,1,-0.95216
42347,1,-0.95101
42505,1,-0.95079
42663,1,-0.9507
42821,1,-0.95202
42979,1,-0.95181
43137,1,-0.95302
43295,1,-0.95301
4,-1,-0.96962
162,-1,-0.95656
320,-1,-0.94465
478,-1,-0.93512
636,-1,-0.93028
794,-0.96814,-0.96814
952,-0.96304,-0.96304
1110,-0.95801,-0.95801
1268,-0.95305,-0.95305
1426,-0.94821,-0.94821
1584,-0.94351,-0.94351
1742,-0.93901,-0.93901
1900,-0.93478,-0.93478
2058,-0.93094,-0.93094
2216,-0.92764,-0.92764
2374,-0.92511,-0.92511
2532,-0.92359,-0.92359
2690,-0.94435,-0.8887
2848,-0.9,-0.95932
3006,-0.88185,-0.98185
3164,-0.87524,-0.97524
3322,-0.8688,-0.9688
3480,-0.86258,-0.96258
3638,-0.85666,-0.95666
3796,-0.85114,-0.95114
3954,-0.84617,-0.94617
4112,-0.84194,-0.94194
4270,-0.83869,-0.93869
4428,-0.83669,-0.93669
4586,-0.78762,-0.98762
4744,-0.78034,-0.98034
4902,-0.77328,-0.97328
5060,-0.76653,-0.96653
5218,-0.76017,-0.96017
5376,-0.75434,-0.95434
5534,-0.74924,-0.94924
5692,-0.74512,-0.94512
5850,-0.74225,-0.94225
6008,-0.74091,-0.94091
6166,-0.76368,-0.92736
6324,-0.7,-0.97464
6482,-0.69238,-0.99238
6640,-0.68715,-0.98715
6798,-0.68195,-0.98195
6956,-0.67676,-0.97676
7114,-0.67159,-0.97159
7272,-0.66645,-0.96645
7430,-0.66135,-0.96135
7588,-0.65629,-0.95629
7746,-0.6513,-0.9513
7904,-0.64638,-0.94638
8062,-0.64156,-0.94156
8220,-0.63689,-0.93689
8378,-0.63243,-0.93243
8536,-0.62828,-0.92828
8694,-0.62459,-0.92459
8852,-0.62161,-0.92161
9010,-0.6,-0.95779
9168,-0.6,-0.95519
9326,-0.58154,-0.98154
9484,-0.57556,-0.97556
9642,-0.56963,-0.96963
9800,-0.56377,-0.96377
9958,-0.55801,-0.95801
10116,-0.55236,-0.95236
10274,-0.54687,-0.94687
10432,-0.54162,-0.94162
10590,-0.53669,-0.93669
10748,-0.53223,-0.93223
10906,-0.52847,-0.92847
11064,-0.52572,-0.92572
11222,-0.52433,-0.92433
11380,-0.49019,-0.99019
11538,-0.48159,-0.98159
11696,-0.47329,-0.97329
11854,-0.46539,-0.96539
12012,-0.45806,-0.95806
12170,-0.45154,-0.95154
12328,-0.44618,-0.94618
12486,-0.44242,-0.94242
12644,-0.4407,-0.9407
12802,-0.42721,-0.9636
12960,-0.41953,-0.95976
13118,-0.39418,-0.99418
13276,-0.38776,-0.98776
13434,-0.38136,-0.98136
13592,-0.375,-0.975
13750,-0.36868,-0.96868
13908,-0.36241,-0.96241
14066,-0.35622,-0.95622
14224,-0.35013,-0.95013
14382,-0.34419,-0.94419
14540,-0.33846,-0.93846
14698,-0.33304,-0.93304
14856,-0.32814,-0.92814
15014,-0.32405,-0.92405
15172,-0.32126,-0.92126
15330,-0.28907,-0.98907
15488,-0.28185,-0.98185
15646,-0.27471,-0.97471
15804,-0.2677,-0.9677
15962,-0.26085,-0.96085
16120,-0.25423,-0.95423
16278,-0.24793,-0.94793
16436,-0.24209,-0.94209
16594,-0.23694,-0.93694
16752,-0.23279,-0.93279
16910,-0.23008,-0.93008
17068,-0.20151,-0.95076
17226,-0.19363,-0.94681
17384,-0.18817,-0.98817
17542,-0.18037,-0.98037
17700,-0.17279,-0.97279
17858,-0.1655,-0.9655
18016,-0.15862,-0.95862
18174,-0.15231,-0.95231
18332,-0.1468,-0.9468
18490,-0.1424,-0.9424
18648,-0.13949,-0.93949
18806,-0.1384,-0.9384
18964,-0.086497,-0.9865
19122,-0.079442,-0.97944
19280,-0.072658,-0.97266
19438,-0.06623,-0.96623
19596,-0.06027,-0.96027
19754,-0.054932,-0.95493
19912,-0.050414,-0.95041
20070,-0.046952,-0.94695
20228,-0.044792,-0.94479
20386,-0.029327,-0.96466
20544,-0.022162,-0.96108
20702,0.0043926,-0.99561
20860,0.010325,-0.98968
21018,0.016241,-0.98376
21176,0.022137,-0.97786
21334,0.028009,-0.97199
21492,0.033849,-0.96615
21650,0.03965,-0.96035
21808,0.045397,-0.9546
21966,0.051072,-0.94893
22124,0.056647,-0.94335
22282,0.062078,-0.93792
22440,0.067292,-0.93271
22598,0.072169,-0.92783
22756,0.076497,-0.9235
22914,0.079917,-0.92008
23072,0.081907,-0.91809
23230,0.11451,-0.98549
23388,0.1217,-0.9783
23546,0.12882,-0.97118
23704,0.13585,-0.96415
23862,0.14277,-0.95723
24020,0.14952,-0.95048
24178,0.15603,-0.94397
24336,0.16216,-0.93784
24494,0.16772,-0.93228
24652,0.17234,-0.92766
24810,0.17549,-0.92451
24968,0.18888,-0.95556
25126,0.21082,-0.98918
25284,0.21697,-0.98303
25442,0.2231,-0.9769
25600,0.22918,-0.97082
25758,0.23521,-0.96479
25916,0.24119,-0.95881
26074,0.24707,-0.95293
26232,0.25284,-0.94716
26390,0.25844,-0.94156
26548,0.26379,-0.93621
26706,0.26877,-0.93123
26864,0.27318,-0.92682
27022,0.27667,-0.92333
27180,0.3,-0.95118
27338,0.31907,-0.98093
27496,0.3257,-0.9743
27654,0.33221,-0.96779
27812,0.33856,-0.96144
27970,0.3447,-0.9553
28128,0.35057,-0.94943
28286,0.35603,-0.94397
28444,0.36092,-0.93908
28602,0.365,-0.935
28760,0.36797,-0.93203
28918,0.3695,-0.9305
