x: 6.30062223585
y: 0.307713913269
z: 0.0
---
x: 6.30238841143
y: 0.309910892495
z: 0.0
---
x: 6.30231954755
y: 0.309730594572
z: 0.0
---
x: 6.30260796605
y: 0.310081460278
z: 0.0
---
x: 6.30723300383
y: 0.315694339371
z: 0.0
---
x: 6.30625310149
y: 0.314498890786
z: 0.0
---
x: 6.30343760932
y: 0.311165587841
z: 0.0
---
x: 6.3086791703
y: 0.317208942281
z: 0.0
---
x: 6.31489719577
y: 0.310132245827
z: 0.0
---
x: 6.30576378578
y: 0.313841085419
z: 0.0
---
x: 6.30968146375
y: 0.318504599333
z: 0.0
---
x: 6.30150647235
y: 0.308752044043
z: 0.0
---
x: 6.30034264319
y: 0.307355088327
z: 0.0
---
x: 6.28501055997
y: 0.318471198289
z: 0.0
---
x: 6.26730672511
y: 0.326700150712
z: 0.0
---
x: 6.24368585027
y: 0.35696413618
z: 0.0
---
x: 6.21924456646
y: 0.357767216958
z: 0.0
---
x: 6.19531100373
y: 0.373464896565
z: 0.0
---
x: 6.15205904424
y: 0.396318424716
z: 0.0
---
x: 6.11183186564
y: 0.422686541378
z: 0.0
---
x: 6.07380032388
y: 0.423882184029
z: 0.0
---
x: 6.04181667552
y: 0.445791576531
z: 0.0
---
x: 6.01329710489
y: 0.443935037427
z: 0.0
---
x: 5.9508633641
y: 0.462989172038
z: 0.0
---
x: 5.90528143193
y: 0.486081519079
z: 0.0
---
x: 5.85103978877
y: 0.487525193564
z: 0.0
---
x: 5.80100247164
y: 0.507745285446
z: 0.0
---
x: 5.74668184312
y: 0.524575672431
z: 0.0
---
x: 5.70610625298
y: 0.527857223973
z: 0.0
---
x: 5.65911366179
y: 0.539262939992
z: 0.0
---
x: 5.58726896349
y: 0.556697631221
z: 0.0
---
x: 5.55439153301
y: 0.554804908629
z: 0.0
---
x: 5.50438173376
y: 0.56573848059
z: 0.0
---
x: 5.45439564109
y: 0.577479242021
z: 0.0
---
x: 5.40983078478
y: 0.580903726336
z: 0.0
---
x: 5.35024462836
y: 0.599579813567
z: 0.0
---
x: 5.32014426743
y: 0.602285491888
z: 0.0
---
x: 5.25619506634
y: 0.605551867547
z: 0.0
---
x: 5.21428445439
y: 0.613416425049
z: 0.0
---
x: 5.13852955622
y: 0.623096111082
z: 0.0
---
x: 5.08559981295
y: 0.624030199741
z: 0.0
---
x: 5.04337792027
y: 0.633569593629
z: 0.0
---
x: 4.97991752518
y: 0.628322242062
z: 0.0
---
x: 4.95385508032
y: 0.62317618866
z: 0.0
---
x: 4.86105574195
y: 0.639474395323
z: 0.0
---
x: 4.82406406274
y: 0.65443038399
z: 0.0
---
x: 4.76662160511
y: 0.642959009909
z: 0.0
---
x: 4.70539189294
y: 0.642981465435
z: 0.0
---
x: 4.66482009267
y: 0.643542776536
z: 0.0
---
x: 4.58957423428
y: 0.63558337551
z: 0.0
---
x: 4.53345377286
y: 0.641143786899
z: 0.0
---
x: 4.4883194597
y: 0.640284944793
z: 0.0
---
x: 4.43498453824
y: 0.634559025972
z: 0.0
---
x: 4.39145400706
y: 0.635630019218
z: 0.0
---
x: 4.30947022775
y: 0.641739238116
z: 0.0
---
x: 4.24195058932
y: 0.643652155938
z: 0.0
---
x: 4.19560359757
y: 0.630048610986
z: 0.0
---
x: 4.13340041676
y: 0.621722350827
z: 0.0
---
x: 4.10057008575
y: 0.60188266271
z: 0.0
---
x: 4.02429692459
y: 0.60097164896
z: 0.0
---
x: 3.97560503281
y: 0.587161042397
z: 0.0
---
x: 3.8938824249
y: 0.584552639748
z: 0.0
---
x: 3.85249412268
y: 0.575914658323
z: 0.0
---
x: 3.78991210717
y: 0.570411219543
z: 0.0
---
x: 3.74211542382
y: 0.558425503911
z: 0.0
---
x: 3.69148656498
y: 0.545236679741
z: 0.0
---
x: 3.62419833797
y: 0.53855108028
z: 0.0
---
x: 3.61067618421
y: 0.531251821207
z: 0.0
---
x: 3.51987833791
y: 0.511914393361
z: 0.0
---
x: 3.4535956978
y: 0.523451151569
z: 0.0
---
x: 3.40405964938
y: 0.512059220111
z: 0.0
---
x: 3.34422202769
y: 0.463477754394
z: 0.0
---
x: 3.2969518459
y: 0.470224198682
z: 0.0
---
x: 3.22386824807
y: 0.447219278266
z: 0.0
---
x: 3.18565286503
y: 0.443259964925
z: 0.0
---
x: 3.14329101167
y: 0.42069476572
z: 0.0
---
x: 3.07115250154
y: 0.398910680537
z: 0.0
---
x: 3.03196272011
y: 0.394905427167
z: 0.0
---
x: 2.98005206861
y: 0.367509859682
z: 0.0
---
x: 2.92180018598
y: 0.370949564434
z: 0.0
---
x: 2.85291599563
y: 0.33488707972
z: 0.0
---
x: 2.83481270032
y: 0.307953118186
z: 0.0
---
x: 2.78817590829
y: 0.300953270871
z: 0.0
---
x: 2.73128929758
y: 0.271204945576
z: 0.0
---
x: 2.68788107522
y: 0.248482097608
z: 0.0
---
x: 2.63724745071
y: 0.221881947652
z: 0.0
---
x: 2.5964321064
y: 0.164426051776
z: 0.0
---
x: 2.53718787453
y: 0.187539153706
z: 0.0
---
x: 2.47490469264
y: 0.136802782076
z: 0.0
---
x: 2.42519914126
y: 0.110800938425
z: 0.0
---
x: 2.36839502383
y: 0.0623275349272
z: 0.0
---
x: 2.33178394453
y: 0.0242429952931
z: 0.0
---
x: 2.28492754191
y: 0.0181513501119
z: 0.0
---
x: 2.23795478348
y: -0.0446168123203
z: 0.0
---
x: 2.18505765904
y: -0.0727619945187
z: 0.0
---
x: 2.15770267709
y: -0.145723498656
z: 0.0
---
x: 2.106471422
y: -0.173538368581
z: 0.0
---
x: 2.07602234532
y: -0.209587906674
z: 0.0
---
x: 2.03088648129
y: -0.274119156602
z: 0.0
---
x: 1.99476645415
y: -0.334436939108
z: 0.0
---
x: 1.94832319998
y: -0.40101999379
z: 0.0
---
x: 1.92471230949
y: -0.434948016975
z: 0.0
---
x: 1.88978016003
y: -0.516782716937
z: 0.0
---
x: 1.86276503848
y: -0.553302361871
z: 0.0
---
x: 1.84740054397
y: -0.604651097954
z: 0.0
---
x: 1.80655083802
y: -0.713438331096
z: 0.0
---
x: 1.78836800126
y: -0.767324886642
z: 0.0
---
x: 1.76497865893
y: -0.846454431487
z: 0.0
---
x: 1.75142192132
y: -0.898664255745
z: 0.0
---
x: 1.73561869791
y: -1.01958629239
z: 0.0
---
x: 1.72994285763
y: -1.06808309751
z: 0.0
---
x: 1.7150282057
y: -1.12279874606
z: 0.0
---
x: 1.71012674028
y: -1.19430318945
z: 0.0
---
x: 1.71099044492
y: -1.26261448013
z: 0.0
---
x: 1.70469937147
y: -1.31304216974
z: 0.0
---
x: 1.69918219569
y: -1.3634250822
z: 0.0
---
x: 1.71271220014
y: -1.44837679683
z: 0.0
---
x: 1.71557712687
y: -1.49364627781
z: 0.0
---
x: 1.72034236351
y: -1.53802261075
z: 0.0
---
x: 1.73370950925
y: -1.6247338756
z: 0.0
---
x: 1.7587822882
y: -1.7037475558
z: 0.0
---
x: 1.75563757829
y: -1.75487112361
z: 0.0
---
x: 1.76021401024
y: -1.80081784037
